i,j,a_ij,b_ij,distance
30,131,0.0007570017736874494,37.850088684372466,37.850088684372466
30,134,0.0005583883038510132,27.919415192550662,27.919415192550662
30,144,0.0009321459674903146,46.60729837451573,46.60729837451573
30,149,0.0004960117930955863,24.80058965477931,24.80058965477931
31,2,0.0003522019017139944,17.61009508569972,17.61009508569972
31,3,0.0004476553217648987,22.382766088244935,22.382766088244935
31,5,0.0009011673078806401,45.058365394032,45.058365394032
31,6,0.00011402322859116598,5.701161429558299,5.701161429558299
31,7,0.0005537185236635933,27.685926183179667,27.685926183179667
31,9,0.0009017059502056248,45.08529751028124,45.08529751028124
31,12,0.00022503055125481022,11.251527562740511,11.251527562740511
31,13,0.0005128529968360982,25.64264984180491,25.64264984180491
31,14,0.0006397019658619477,31.985098293097387,31.985098293097387
31,15,0.0006745549847011077,33.727749235055384,33.727749235055384
31,17,0.000654214348718379,32.71071743591895,32.71071743591895
31,20,0.0009623736280155636,48.11868140077818,48.11868140077818
31,21,0.0007231220544545715,36.15610272272857,36.15610272272857
31,22,0.0007207596928221474,36.037984641107364,36.037984641107364
31,24,0.00021731314254746644,10.865657127373321,10.865657127373321
31,25,0.0009447628612487488,47.23814306243744,47.23814306243744
31,26,0.0007703480017046278,38.51740008523139,38.51740008523139
31,27,0.00026262723824474997,13.131361912237498,13.131361912237498
31,28,0.0005484362027781104,27.421810138905517,27.421810138905517
31,29,0.0006470714960647212,32.35357480323606,32.35357480323606
31,31,0.00032979677563166186,16.489838781583092,16.489838781583092
31,33,0.000820070698466799,41.00353492333995,41.00353492333995
31,35,0.0002880522580339224,14.40261290169612,14.40261290169612
31,38,0.00018468501024645762,9.23425051232288,9.23425051232288
31,41,0.0006300338550392438,31.50169275196219,31.50169275196219
31,43,0.0006815849001422803,34.07924500711401,34.07924500711401
31,44,0.0009721541244207942,48.60770622103971,48.60770622103971
31,45,0.0007984492923355335,39.92246461677667,39.92246461677667
31,46,0.0008999492446974717,44.99746223487359,44.99746223487359
31,47,0.0005349203642175383,26.746018210876915,26.746018210876915
31,48,0.0006505883675141855,32.52941837570928,32.52941837570928
31,49,0.0009586747697461441,47.9337384873072,47.9337384873072
31,51,0.0008012773439794781,40.06386719897391,40.06386719897391
31,52,0.0006206868534537483,31.034342672687416,31.034342672687416
31,53,0.0002529394591451461,12.646972957257303,12.646972957257303
31,56,0.0009347491738901109,46.73745869450554,46.73745869450554
31,57,0.0005808436213381101,29.042181066905506,29.042181066905506
31,58,0.0009816533422349397,49.08266711174698,49.08266711174698
31,59,0.0005391430559583035,26.95715279791517,26.95715279791517
31,60,0.0005470815013328793,27.354075066643965,27.354075066643965
31,66,0.00029541670195226417,14.770835097613208,14.770835097613208
31,67,0.0009293988933564943,46.469944667824706,46.469944667824706
31,68,0.0007197911916502885,35.989559582514424,35.989559582514424
31,70,0.0005029361194560197,25.146805972800983,25.146805972800983
31,72,0.0007008510342439014,35.04255171219507,35.04255171219507
31,75,7.339137241572596e-05,3.669568620786298,3.669568620786298
31,78,0.0005216270618940204,26.08135309470102,26.08135309470102
31,82,0.0003556995752797337,17.784978763986683,17.784978763986683
31,83,0.000604534806028377,30.226740301418847,30.226740301418847
31,84,0.0005639790869716633,28.19895434858316,28.19895434858316
31,85,0.0006708261849913483,33.54130924956741,33.54130924956741
31,86,0.0008556802822097623,42.784014110488116,42.784014110488116
31,87,0.0008858492799396866,44.29246399698433,44.29246399698433
31,88,0.0007249586245082197,36.24793122541098,36.24793122541098
31,89,0.0007706762017846212,38.53381008923106,38.53381008923106
31,90,0.0005981718796520037,29.90859398260018,29.90859398260018
31,91,0.0008512788617769762,42.56394308884881,42.56394308884881
31,92,0.0007927329584674135,39.636647923370674,39.636647923370674
31,94,0.0002753250665903875,13.766253329519373,13.766253329519373
31,95,0.0008130184671231155,40.65092335615577,40.65092335615577
31,96,0.0003986832035850474,19.93416017925237,19.93416017925237
31,99,0.00020025812005196788,10.012906002598394,10.012906002598394
31,100,0.0004663946878389557,23.319734391947783,23.319734391947783
31,101,0.0009428550432255136,47.14275216127567,47.14275216127567
31,102,0.0005433115407198721,27.165577035993604,27.165577035993604
31,104,0.0007571042035120416,37.85521017560208,37.85521017560208
31,105,7.782107155833563e-05,3.8910535779167814,3.8910535779167814
31,106,0.0009751902361232412,48.75951180616206,48.75951180616206
31,107,0.0008104298153957883,40.52149076978941,40.52149076978941
31,108,0.0008261031518836979,41.30515759418489,41.30515759418489
31,110,0.0003868698424524797,19.343492122623985,19.343492122623985
31,111,0.0004536516460604646,22.682582303023228,22.682582303023228
31,112,0.0005397657166282928,26.98828583141464,26.98828583141464
31,113,0.0006892824191472942,34.464120957364706,34.464120957364706
31,114,0.0006687821021172855,33.43910510586427,33.43910510586427
31,115,0.0007095795428753273,35.478977143766365,35.478977143766365
31,117,0.0005819365993631691,29.096829968158453,29.096829968158453
31,118,0.000977519662134082,48.87598310670409,48.87598310670409
31,119,0.000959225211266535,47.96126056332675,47.96126056332675
31,121,0.0007438790654328093,37.19395327164046,37.19395327164046
31,122,0.0005659101237974199,28.295506189870995,28.295506189870995
31,125,0.0005585843255437673,27.929216277188363,27.929216277188363
31,126,0.0007667056350122718,38.33528175061359,38.33528175061359
31,128,0.0006420820202938868,32.104101014694336,32.104101014694336
31,130,0.0008518415594151567,42.592077970757835,42.592077970757835
31,134,0.00028419472936474344,14.209736468237173,14.209736468237173
31,139,0.0009909658905182725,49.548294525913626,49.548294525913626
31,144,0.000521023816140282,26.0511908070141,26.0511908070141
31,148,0.0006016308327981855,30.08154163990927,30.08154163990927
31,149,0.00022270091294093248,11.135045647046622,11.135045647046622
32,6,0.0008656070923454356,43.280354617271776,43.280354617271776
32,8,0.0002379993196557755,11.899965982788775,11.899965982788775
32,9,0.0009294449118871378,46.472245594356885,46.472245594356885
32,11,0.00033998367100550124,16.999183550275063,16.999183550275063
32,12,0.0006723302069459345,33.616510347296725,33.616510347296725
32,14,0.0005266163295010696,26.330816475053478,26.330816475053478
32,16,0.0002832567414679865,14.162837073399327,14.162837073399327
32,18,0.00038872775130240734,19.436387565120366,19.436387565120366
32,19,0.0008681955680511035,43.409778402555176,43.409778402555176
32,22,0.0005297347674120366,26.486738370601827,26.486738370601827
32,26,0.0007444887812122175,37.22443906061087,37.22443906061087
32,27,0.0006847794914493789,34.23897457246894,34.23897457246894
32,28,0.0005175364196478414,25.87682098239207,25.87682098239207
32,29,0.0002820475023891965,14.102375119459824,14.102375119459824
32,30,0.0004887748487979719,24.438742439898594,24.438742439898594
32,34,0.0003975626069222158,19.87813034611079,19.87813034611079
32,35,0.0006407971292047461,32.0398564602373,32.0398564602373
32,37,0.000570986480533814,28.5493240266907,28.5493240266907
32,38,0.0009795316378051905,48.976581890259524,48.976581890259524
32,40,0.0008542529092609128,42.71264546304563,42.71264546304563
32,41,0.0006608392368928266,33.04196184464133,33.04196184464133
32,43,0.0008251458321074141,41.2572916053707,41.2572916053707
32,46,0.0008734349587471503,43.67174793735751,43.67174793735751
32,47,0.00044182284803881964,22.091142401940978,22.091142401940978
32,48,0.0003338688223952348,16.69344111976174,16.69344111976174
32,51,0.0005442031590045227,27.210157950226137,27.210157950226137
32,54,0.00029756093124522166,14.878046562261082,14.878046562261082
32,55,0.00056318852183824,28.159426091911996,28.159426091911996
32,56,0.00029955340578632147,14.977670289316073,14.977670289316073
32,57,0.0005721962524260788,28.60981262130394,28.60981262130394
32,60,0.0005132547870590757,25.66273935295378,25.66273935295378
32,62,0.00017432777957541632,8.716388978770816,8.716388978770816
32,67,9.139489373174178e-05,4.569744686587089,4.569744686587089
32,69,0.0007117499333474098,35.58749666737049,35.58749666737049
32,70,0.0007329217709443561,36.6460885472178,36.6460885472178
32,73,0.0007741657748438889,38.70828874219444,38.70828874219444
32,74,0.0007399469730867694,36.99734865433847,36.99734865433847
32,75,0.0009469562129164181,47.3478106458209,47.3478106458209
32,76,0.0009075478925667283,45.37739462833641,45.37739462833641
32,78,0.0006976989979610111,34.88494989805055,34.88494989805055
32,79,0.0005895733841160379,29.478669205801893,29.478669205801893
32,80,0.0009139504091287186,45.69752045643593,45.69752045643593
32,81,0.0001281501659049699,6.407508295248496,6.407508295248496
32,83,0.0008139990784375404,40.69995392187702,40.69995392187702
32,84,0.0008159065346791388,40.79532673395694,40.79532673395694
32,87,1.406801610251037e-05,0.7034008051255185,0.7034008051255185
32,89,0.00030537036745352606,15.2685183726763,15.2685183726763
32,90,0.0006812756942589117,34.06378471294558,34.06378471294558
32,92,0.0008044434730951592,40.22217365475796,40.22217365475796
32,94,0.0006285195519759897,31.42597759879948,31.42597759879948
32,95,0.000184478962487869,9.223948124393448,9.223948124393448
32,96,0.000957845067836341,47.89225339181704,47.89225339181704
32,98,0.0006785963761774713,33.92981880887356,33.92981880887356
32,99,0.0009162451372923951,45.812256864619755,45.812256864619755
32,101,0.0009081357512607046,45.40678756303522,45.40678756303522
32,102,0.0003704429836165916,18.52214918082958,18.52214918082958
32,103,0.0008029412206286264,40.14706103143132,40.14706103143132
32,104,0.00074911859222764,37.455929611382,37.455929611382
32,105,0.0008468277754510614,42.34138877255307,42.34138877255307
32,109,0.000695864577423847,34.79322887119235,34.79322887119235
32,110,0.0008780763924970176,43.903819624850875,43.903819624850875
32,111,0.0007135101718254013,35.67550859127007,35.67550859127007
32,114,0.0007334810723178104,36.67405361589052,36.67405361589052
32,117,0.0005156769769276925,25.783848846384622,25.783848846384622
32,120,0.0004909967009730736,24.54983504865368,24.54983504865368
32,122,0.0008316928764337313,41.58464382168657,41.58464382168657
32,123,0.00023297060881681843,11.64853044084092,11.64853044084092
32,129,0.0006677432643243252,33.38716321621626,33.38716321621626
32,130,0.00015249128760420007,7.624564380210003,7.624564380210003
32,133,0.0009128832535007554,45.64416267503777,45.64416267503777
32,135,0.000913622335947295,45.68111679736475,45.68111679736475
32,136,0.0003422840496590351,17.114202482951754,17.114202482951754
32,139,0.00015619652830608594,7.809826415304296,7.809826415304296
32,140,0.0008106780043981662,40.533900219908304,40.533900219908304
32,145,0.0005526189159838132,27.630945799190656,27.630945799190656
32,147,0.0004972098461453873,24.860492307269368,24.860492307269368
32,148,0.0004344061952955283,21.720309764776413,21.720309764776413
32,150,0.0008506950772263739,42.53475386131869,42.53475386131869
33,2,0.0008684585797478599,43.42292898739299,43.42292898739299
33,3,0.00025431936324753045,12.715968162376521,12.715968162376521
33,5,0.0005516776909344039,27.583884546720192,27.583884546720192
33,6,0.0006968577296759667,34.84288648379833,34.84288648379833
33,7,0.0005215417489891379,26.077087449456897,26.077087449456897
33,9,0.0005736861669134035,28.68430834567017,28.68430834567017
33,10,0.0008739640115612452,43.698200578062256,43.698200578062256
33,12,0.0006488993156353598,32.44496578176799,32.44496578176799
33,14,0.0006621145716563627,33.10572858281813,33.10572858281813
33,15,0.0006996346084428365,34.98173042214182,34.98173042214182
33,17,0.0002921755255230721,14.608776276153606,14.608776276153606
33,19,0.0008965841061496104,44.82920530748052,44.82920530748052
33,20,0.00038101126562016877,19.050563281008436,19.050563281008436
33,21,0.0002495803690834365,12.479018454171825,12.479018454171825
33,22,0.0007053262552474413,35.26631276237206,35.26631276237206
33,23,0.0006984666902450201,34.923334512251,34.923334512251
33,24,0.0007167988047199292,35.83994023599646,35.83994023599646
33,25,0.0004898957416373755,24.494787081868775,24.494787081868775
33,27,0.0007833694131137762,39.1684706556888,39.1684706556888
33,29,0.0008773286698882983,43.86643349441491,43.86643349441491
33,31,0.0008668283474941257,43.34141737470629,43.34141737470629
33,33,0.00023904090743614875,11.952045371807438,11.952045371807438
33,35,0.0007806834701824522,39.03417350912261,39.03417350912261
33,36,0.0008024087812955179,40.12043906477589,40.12043906477589
33,38,0.0004040400510128304,20.20200255064152,20.20200255064152
33,42,0.000750650022363863,37.532501118193146,37.532501118193146
33,44,0.00043267063786729963,21.63353189336498,21.63353189336498
33,45,0.000942219379972599,47.11096899862995,47.11096899862995
33,46,0.0006131128117224876,30.655640586124377,30.655640586124377
33,47,0.0009778680059925567,48.893400299627835,48.893400299627835
33,49,0.0004171795116662805,20.858975583314024,20.858975583314024
33,50,0.0009589525634154042,47.94762817077021,47.94762817077021
33,51,0.0007550962988063076,37.75481494031538,37.75481494031538
33,52,0.0005125790059870459,25.628950299352294,25.628950299352294
33,53,0.0005982408794378063,29.912043971890316,29.912043971890316
33,57,0.0006003856815696537,30.019284078482684,30.019284078482684
33,58,0.00039827261016152083,19.91363050807604,19.91363050807604
33,63,0.0009363401270846409,46.81700635423204,46.81700635423204
33,64,0.0008976045138260175,44.88022569130087,44.88022569130087
33,66,0.0003163534724957702,15.81767362478851,15.81767362478851
33,68,0.00022466172458986708,11.233086229493352,11.233086229493352
33,72,0.0002858851849027127,14.294259245135633,14.294259245135633
33,74,0.0008914163926147455,44.570819630737276,44.570819630737276
33,75,0.0005223947463889084,26.11973731944542,26.11973731944542
33,78,0.0004681178072747692,23.405890363738457,23.405890363738457
33,80,0.0009824991328797673,49.12495664398837,49.12495664398837
33,82,0.0009171754688529221,45.858773442646104,45.858773442646104
33,84,0.0003693270312240305,18.466351561201524,18.466351561201524
33,85,9.692519610243416e-05,4.846259805121708,4.846259805121708
33,88,0.0003104546661693498,15.522733308467489,15.522733308467489
33,91,0.0004590663114095996,22.95331557047998,22.95331557047998
33,92,0.0005528793871010434,27.643969355052175,27.643969355052175
33,94,0.0006439955722975256,32.19977861487628,32.19977861487628
33,96,0.0009808040905020417,49.040204525102084,49.040204525102084
33,97,0.0009832253502235456,49.16126751117728,49.16126751117728
33,99,0.0007819114584196971,39.09557292098485,39.09557292098485
33,100,0.0006356995664821719,31.784978324108593,31.784978324108593
33,101,0.0006372761890392606,31.86380945196303,31.86380945196303
33,102,0.0009227877086549251,46.13938543274625,46.13938543274625
33,104,0.0005639952145572362,28.199760727861808,28.199760727861808
33,105,0.0006518666795992556,32.59333397996278,32.59333397996278
33,106,0.0004557203574617942,22.78601787308971,22.78601787308971
33,110,0.0009700382768922009,48.501913844610044,48.501913844610044
33,111,0.0004435251657499544,22.17625828749772,22.17625828749772
33,112,0.0003062902706180842,15.314513530904211,15.314513530904211
33,113,0.0002769423595874424,13.84711797937212,13.84711797937212
33,115,0.0002505339129968607,12.526695649843036,12.526695649843036
33,116,0.0007689997133669534,38.44998566834767,38.44998566834767
33,118,0.00046561129528036494,23.280564764018244,23.280564764018244
33,119,0.0005160891683475688,25.804458417378438,25.804458417378438
33,121,0.0002940626616015664,14.703133080078317,14.703133080078317
33,122,0.000354684866863305,17.73424334316525,17.73424334316525
33,125,0.0009618632135766693,48.09316067883346,48.09316067883346
33,127,0.00046675984241817186,23.33799212090859,23.33799212090859
33,128,0.0006133324297045147,30.66662148522573,30.66662148522573
33,131,0.0004482080963433952,22.41040481716976,22.41040481716976
33,132,0.0009657840881691685,48.28920440845842,48.28920440845842
33,134,0.000730516391868451,36.52581959342255,36.52581959342255
33,137,0.0005016763765761568,25.08381882880784,25.08381882880784
33,138,0.0007853046000350991,39.26523000175495,39.26523000175495
33,141,0.0008027790665802288,40.13895332901144,40.13895332901144
33,142,0.0007234335519087758,36.17167759543879,36.17167759543879
33,143,0.0007099774217765455,35.49887108882727,35.49887108882727
33,146,0.0008183395892125989,40.916979460629946,40.916979460629946
33,148,0.0007266797778724718,36.333988893623584,36.333988893623584
33,149,0.0004287666301240961,21.438331506204804,21.438331506204804
33,150,0.0008883761318366333,44.41880659183166,44.41880659183166
34,3,0.0007700981893431323,38.504909467156615,38.504909467156615
34,5,0.0006415339024518271,32.07669512259135,32.07669512259135
34,7,0.0009301176980671846,46.505884903359224,46.505884903359224
34,9,0.0007813303880605812,39.066519403029055,39.066519403029055
34,10,0.0005598456642112209,27.99228321056104,27.99228321056104
34,17,0.0006255388508476913,31.27694254238456,31.27694254238456
34,20,0.000243529053770295,12.17645268851475,12.17645268851475
34,21,0.000566843777158636,28.342188857931795,28.342188857931795
34,23,0.00012099294421717214,6.049647210858606,6.049647210858606
34,25,0.00046767183024626997,23.383591512313497,23.383591512313497
34,33,0.0003683345834740075,18.416729173700375,18.416729173700375
34,36,0.00021274829998099807,10.637414999049902,10.637414999049902
34,38,0.0009888243634380573,49.44121817190287,49.44121817190287
34,42,0.00019711303720992943,9.85565186049647,9.85565186049647
34,44,0.0002883947007772285,14.419735038861425,14.419735038861425
34,46,0.0008449263261514844,42.24631630757422,42.24631630757422
34,49,0.0003854053002416387,19.270265012081932,19.270265012081932
34,52,0.0008740855907096215,43.70427953548107,43.70427953548107
34,58,0.00019297431504813645,9.648715752406822,9.648715752406822
34,63,0.00035580204706192197,17.7901023530961,17.7901023530961
34,64,0.0006620110093757256,33.100550468786274,33.100550468786274
34,66,0.0008889130656086216,44.445653280431074,44.445653280431074
34,68,0.0004941061383574511,24.705306917872555,24.705306917872555
34,72,0.00056773714368483,28.3868571842415,28.3868571842415
34,78,0.0009541876094747706,47.70938047373853,47.70938047373853
34,84,0.0008313374580797627,41.566872903988134,41.566872903988134
34,85,0.0005133378645979068,25.66689322989534,25.66689322989534
34,88,0.0005605935720384849,28.029678601924243,28.029678601924243
34,91,0.0005703325436905176,28.516627184525884,28.516627184525884
34,92,0.0008646779546062883,43.23389773031441,43.23389773031441
34,97,0.0003954839682615213,19.774198413076064,19.774198413076064
34,101,0.0008351881887640784,41.75940943820392,41.75940943820392
34,104,0.0009103964371937607,45.51982185968803,45.51982185968803
34,106,0.00043914843560739,21.9574217803695,21.9574217803695
34,111,0.0009613425968955551,48.06712984477775,48.06712984477775
34,112,0.0007395137040305536,36.975685201527675,36.975685201527675
34,113,0.0006358392234742955,31.79196117371477,31.79196117371477
34,115,0.0005855084080177178,29.275420400885892,29.275420400885892
34,116,0.0007325169540226129,36.62584770113064,36.62584770113064
34,118,0.0003491636146916883,17.458180734584413,17.458180734584413
34,119,0.0004896061157388312,24.48030578694156,24.48030578694156
34,121,0.0005878177660364357,29.390888301821782,29.390888301821782
34,122,0.0008161638967684333,40.80819483842166,40.80819483842166
34,127,0.00025586569483681,12.793284741840498,12.793284741840498
34,128,0.0009764546567505724,48.82273283752862,48.82273283752862
34,131,0.0002157754650551916,10.788773252759578,10.788773252759578
34,132,0.000987579881908392,49.37899409541959,49.37899409541959
34,137,0.00046505564482440185,23.252782241220093,23.252782241220093
34,138,0.0004753083333750123,23.765416668750614,23.765416668750614
34,141,0.00021447777313831154,10.723888656915575,10.723888656915575
34,142,0.0007302700053836912,36.51350026918456,36.51350026918456
34,143,0.0004039588536709181,20.197942683545904,20.197942683545904
34,146,0.00046340840176198805,23.1704200880994,23.1704200880994
34,149,0.0009948349806349348,49.741749031746735,49.741749031746735
35,5,0.0009618284879694696,48.09142439847348,48.09142439847348
35,10,0.0005789466330276855,28.947331651384275,28.947331651384275
35,20,0.0006115809354254897,30.579046771274484,30.579046771274484
35,21,0.0009202457353672299,46.01228676836149,46.01228676836149
35,23,0.0003047987063997406,15.239935319987028,15.239935319987028
35,25,0.0007948635791439877,39.74317895719938,39.74317895719938
35,33,0.0007496605975669097,37.483029878345484,37.483029878345484
35,36,0.00018314040067191775,9.157020033595886,9.157020033595886
35,42,0.0002480747043080194,12.403735215400967,12.403735215400967
35,44,0.0006490075542460941,32.4503777123047,32.4503777123047
35,49,0.0006948820322616149,34.744101613080744,34.744101613080744
35,58,0.0005813515861003872,29.06757930501936,29.06757930501936
35,63,0.00016640142402532483,8.320071201266241,8.320071201266241
35,64,0.0007084235856690985,35.421179283454926,35.421179283454926
35,68,0.0008808806730212336,44.04403365106168,44.04403365106168
35,72,0.0009462358086628145,47.31179043314072,47.31179043314072
35,85,0.0008984398307475923,44.92199153737961,44.92199153737961
35,88,0.0009352027213249237,46.76013606624618,46.76013606624618
35,91,0.0009122119677902172,45.61059838951086,45.61059838951086
35,97,0.00010969295567191832,5.484647783595915,5.484647783595915
35,106,0.0007256943207842384,36.284716039211915,36.284716039211915
35,113,0.000985118446589214,49.2559223294607,49.2559223294607
35,115,0.000938888057690461,46.94440288452305,46.94440288452305
35,116,0.0008959665881971712,44.79832940985855,44.79832940985855
35,118,0.0006889813442396358,34.449067211981784,34.449067211981784
35,119,0.0008079556841824043,40.39778420912021,40.39778420912021
35,121,0.0009304130985589738,46.520654927948684,46.520654927948684
35,127,0.0006090611064761575,30.453055323807874,30.453055323807874
35,131,0.0005868188367441266,29.340941837206326,29.340941837206326
35,137,0.0007287967443147681,36.43983721573841,36.43983721573841
35,138,0.0005442100262373468,27.21050131186734,27.21050131186734
35,141,0.00017808602189428005,8.904301094714002,8.904301094714002
35,142,0.0009192205266777076,45.96102633388538,45.96102633388538
35,143,0.0005238971854053839,26.194859270269195,26.194859270269195
35,146,0.0004950353586177022,24.751767930885105,24.751767930885105
36,2,0.0009256271717627366,46.281358588136825,46.281358588136825
36,6,0.0007112079676012406,35.560398380062026,35.560398380062026
36,8,0.0004224859545175229,21.124297725876144,21.124297725876144
36,11,0.0003949332415193214,19.74666207596607,19.74666207596607
36,12,0.0005867201973817498,29.33600986908749,29.33600986908749
36,14,0.0006895176201636999,34.47588100818499,34.47588100818499
36,16,0.00028404335570946345,14.20216778547317,14.20216778547317
36,18,0.000435524081402216,21.776204070110797,21.776204070110797
36,22,0.0007289736309585824,36.44868154792912,36.44868154792912
36,24,0.0009032588781404115,45.162943907020576,45.162943907020576
36,26,0.00041053591438856867,20.52679571942843,20.52679571942843
36,27,0.0005232614885077252,26.16307442538626,26.16307442538626
36,28,0.00025876764803228975,12.938382401614488,12.938382401614488
36,29,0.0004096936790357864,20.48468395178932,20.48468395178932
36,30,0.0003509996199328912,17.54998099664456,17.54998099664456
36,31,0.0008790473349097498,43.95236674548749,43.95236674548749
36,34,0.0007186226193168178,35.931130965840886,35.931130965840886
36,35,0.0004927989794866381,24.639948974331904,24.639948974331904
36,37,0.0009058021724129587,45.290108620647935,45.290108620647935
36,38,0.0009172210839973034,45.86105419986517,45.86105419986517
36,41,0.0003468893325482554,17.344466627412768,17.344466627412768
36,43,0.0005036354262689106,25.181771313445527,25.181771313445527
36,47,0.00024593585040475266,12.296792520237632,12.296792520237632
36,48,0.00014272621939235807,7.136310969617903,7.136310969617903
36,51,0.0007739234976903579,38.696174884517895,38.696174884517895
36,54,0.0005588963385175425,27.94481692587712,27.94481692587712
36,55,0.0008974231349776438,44.87115674888219,44.87115674888219
36,56,0.0006095161125980232,30.475805629901156,30.475805629901156
36,57,0.0007056279009401735,35.28139504700867,35.28139504700867
36,60,0.000257200591960453,12.860029598022649,12.860029598022649
36,62,0.00044601822806117814,22.300911403058908,22.300911403058908
36,67,0.00028422995746525665,14.211497873262832,14.211497873262832
36,70,0.00045249713563763855,22.624856781881924,22.624856781881924
36,75,0.0008470349118897135,42.35174559448567,42.35174559448567
36,78,0.0007993954171117738,39.969770855588685,39.969770855588685
36,79,0.0009039991289584047,45.19995644792023,45.19995644792023
36,81,0.0003647811655507027,18.239058277535136,18.239058277535136
36,82,0.0008205114342712934,41.025571713564666,41.025571713564666
36,83,0.0005064285114335505,25.321425571677523,25.321425571677523
36,84,0.0009215624880180634,46.078124400903164,46.078124400903164
36,87,0.00033828903849283704,16.914451924641853,16.914451924641853
36,89,3.450570010146176e-05,1.7252850050730877,1.7252850050730877
36,90,0.0003750149730438088,18.75074865219044,18.75074865219044
36,92,0.000992195939721866,49.6097969860933,49.6097969860933
36,94,0.0005690107938806022,28.45053969403011,28.45053969403011
36,95,0.00015135532540361813,7.567766270180906,7.567766270180906
36,96,0.0007086139263766116,35.43069631883058,35.43069631883058
36,99,0.0007283603384178038,36.41801692089019,36.41801692089019
36,102,0.0002767743969257904,13.838719846289518,13.838719846289518
36,104,0.000933915516370068,46.6957758185034,46.6957758185034
36,105,0.0007120696305775944,35.60348152887972,35.60348152887972
36,110,0.0006293595686186934,31.467978430934668,31.467978430934668
36,111,0.0007854768865512554,39.27384432756277,39.27384432756277
36,114,0.00041156078685501696,20.57803934275085,20.57803934275085
36,117,0.00023811055447514062,11.90552772375703,11.90552772375703
36,120,0.0008250238382297367,41.251191911486835,41.251191911486835
36,122,0.0009358018562405105,46.79009281202552,46.79009281202552
36,123,0.0005049724473292751,25.248622366463753,25.248622366463753
36,129,0.00037976678908740167,18.988339454370085,18.988339454370085
36,130,0.000186493439979314,9.3246719989657,9.3246719989657
36,134,0.0009813433874261415,49.067169371307074,49.067169371307074
36,136,0.0006112009617769487,30.56004808884743,30.56004808884743
36,139,0.000491743989406297,24.587199470314854,24.587199470314854
36,144,0.0008532764227484353,42.66382113742176,42.66382113742176
36,145,0.000342149131120112,17.107456556005598,17.107456556005598
36,147,0.0008300117345404918,41.50058672702459,41.50058672702459
36,148,0.0005729896170319015,28.649480851595072,28.649480851595072
36,149,0.0009926938663404532,49.63469331702265,49.63469331702265
37,3,0.0008950667289992743,44.75333644996371,44.75333644996371
37,5,0.0006094349627236485,30.47174813618242,30.47174813618242
37,7,0.0009826727313738842,49.13363656869421,49.13363656869421
37,10,0.0007814783885593901,39.0739194279695,39.0739194279695
37,17,0.0007091020139697321,35.4551006984866,35.4551006984866
37,20,0.0004959406228462879,24.797031142314395,24.797031142314395
37,21,0.0008118596342922981,40.5929817146149,40.5929817146149
37,23,0.0001741174652747907,8.705873263739536,8.705873263739536
37,25,0.00045463735133169955,22.731867566584974,22.731867566584974
37,33,0.0005929209922802797,29.646049614013982,29.646049614013982
37,36,0.00023961753496505703,11.98087674825285,11.98087674825285
37,42,0.00035368729914597426,17.684364957298712,17.684364957298712
37,44,0.00035943305562561125,17.97165278128056,17.97165278128056
37,49,0.0006544571214932535,32.72285607466267,32.72285607466267
37,52,0.0009126818391683848,45.63409195841923,45.63409195841923
37,58,0.0004225860438309014,21.12930219154507,21.12930219154507
37,63,0.0002265870870382741,11.329354351913704,11.329354351913704
37,64,0.0008977808952534967,44.88904476267483,44.88904476267483
37,68,0.0006125077920563887,30.62538960281943,30.62538960281943
37,72,0.0006523624660778773,32.61812330389386,32.61812330389386
37,85,0.000719526422159802,35.976321107990096,35.976321107990096
37,88,0.0006348180081486582,31.740900407432907,31.740900407432907
37,91,0.0005756644198934112,28.78322099467056,28.78322099467056
37,97,0.00029703321924699533,14.851660962349767,14.851660962349767
37,106,0.0007103101321034187,35.515506605170934,35.515506605170934
37,112,0.0008336486624194967,41.682433120974835,41.682433120974835
37,113,0.0008815441468342836,44.07720734171418,44.07720734171418
37,115,0.0008298831941434609,41.49415970717304,41.49415970717304
37,116,0.000998605356342343,49.93026781711715,49.93026781711715
37,118,0.00036972773697953017,18.486386848976508,18.486386848976508
37,119,0.0004612857450030863,23.064287250154315,23.064287250154315
37,121,0.0008391971402285886,41.95985701142943,41.95985701142943
37,127,0.0003190683442376983,15.953417211884913,15.953417211884913
37,131,0.0003273153273207608,16.365766366038038,16.365766366038038
37,137,0.0007371406321224781,36.857031606123904,36.857031606123904
37,138,0.0007091030294534549,35.45515147267274,35.45515147267274
37,141,0.0002616182525488955,13.080912627444777,13.080912627444777
37,142,0.0009997024375893238,49.98512187946619,49.98512187946619
37,143,0.0006491145660320303,32.45572830160151,32.45572830160151
37,146,0.0006828833672222496,34.14416836111248,34.14416836111248
38,1,0.00039004619756767415,19.502309878383706,19.502309878383706
38,4,0.00034471455204751223,17.23572760237561,17.23572760237561
38,8,0.0009389308700094473,46.946543500472366,46.946543500472366
38,9,0.0003797076716509369,18.985383582546845,18.985383582546845
38,10,0.0008408208886827549,42.041044434137746,42.041044434137746
38,12,0.0009533733459528116,47.66866729764058,47.66866729764058
38,14,0.0004927082662315254,24.635413311576272,24.635413311576272
38,19,9.527171387639703e-05,4.763585693819851,4.763585693819851
38,20,0.0009384409325504505,46.922046627522526,46.922046627522526
38,21,0.0007051878311951782,35.25939155975891,35.25939155975891
38,22,0.0004133557046121894,20.66778523060947,20.66778523060947
